id,label,full_name,abn,tier,jurisdiction,legal_class,accountability,portfolio,sector,function,legislation,established,parent_id,description,budget_source,budget_000s,budget_type,financial_year,data_source,lat,lon,lga_code,geographic_scope,data_quality,last_verified,data_gaps,status,ring,cofog_code,cofog_label,cofog_confidence,sources_detail
AU-CW-BOARD-FUTDROFUNCON,Future Drought Fund Co,Future Drought Fund Consultative Committee,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Future Drought Fund Act 2019,2019,AU-CW-DEPT-AGRIC,"The Future Drought Fund enhances the Commonwealth's ability to make arrangements with, and make grants to, persons or bodies in relation to drought resilience. The Drought Fund consists of the Future Drought Fund Special Account and the investments of the Future Drought Fund. The Future Drought Fund Consultative Committee is responsible for advising the Drought Minister about a draft Drought Resilience Funding Plan and about whether the proposed design of the program of arrangements or grants to be made are consistent with the Drought Resilience Funding Plan.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ROATRAGRO,Road Transport Advisor,Road Transport Advisory Group,,Federal,CW,advisory,none,Employment and Workplace Relations,Economy & Finance,regulatory,Fair Work Act 2009,2024,AU-CW-CCE-FAIRWORKCOMM,Advises the Fair Work Commission in relation to matters that relate to the road transport industry.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ASBSILSAFERA,Asbestos and Silica Sa,Asbestos and Silica Safety and Eradication Council,50 802 255 175,Federal,CW,statutory_office,limited,Employment and Workplace Relations,Economy & Finance,regulatory,Asbestos and Silica Safety and Eradication Agency Act 2013,2013,AU-CW-CCE-ASBESILISAFEERAD,"The Asbestos and Silica Safety and Eradication Council (ASSEC), provides advice to the Minister and to the CEO of the Asbestos and Silica Safety and Eradication Agency (ASSEA) on the National Strategic Plans for Asbestos and Silica Management and Awareness. ASSEC also supports the work of ASSEA. Established on 1 July 2013, and augmented on 15 December 2023, ASEC is made up of 13 members - a Chair and twelve other members who have been selected for their experience and expertise with asbestos safety, silica safety, public health, corporate governance, the representation of people with asbestos-related or silica-related diseases and their families, or having had an asbestos or silica-related disease or lived experience as a family member, carer or advocate in providing support to a person who has, or has had, and asbestos or silica-related disease. The members consist of: - a Chair - 1 member representing the Commonwealth - 4 members representing State, Territory and local governments - 2 members representing the interests of workers in Australia - 2 member representing the interests of employers in Australia - 1 member with expertise relevant to asbestos safety, asbestos-related diseases, silica safety or silica-related diseases - 2 other members. Members are appointed by the Minister. The period of appointment must not be more than 3 years.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-VOCEDUTRAREG,Vocational Education a,National Vocational Education and Training Regulator Advisory Council,,Federal,CW,advisory,none,Employment and Workplace Relations,Education,regulatory,National Vocational Education and Training Regulator Act 2011,2020,AU-CW-CCE-SKILQUALAUTHVOCA,"The National Vocation Education and Training Advisory Council (Advisory Council) supports the National VET Regulator and Chief Executive Officer of the Australian Skills Quality Authority (ASQA) by providing expert, strategic advice regarding the functions of the Regulator. The Advisory Council facilitates continuous improvement of ASQA?s governance practices and improves ASQA?s access to high-level ongoing expert advice, including in relation to ASQA?s strategic objectives and approach to regulation. Advisory Council members are appointed on the basis of their expertise and experience, as required under the National Vocational Education and Training Regulator Act 2011, in areas such as regulation, industry engagement, and education and training.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-RES,Research Council,Australian Research Council Advisory Committee,,Federal,CW,advisory,none,Education,Education,service,Australian Research Council Amendment (Review Response) Act 2024,2022,AU-CW-CCE-RESECOUN,"The ARC Advisory Committee is a designated committee under section 30 of the ARC Act. The Advisory Committee assists the Board to determine priorities, strategies and policies for the ARC. The Advisory Committee comprises leaders from across universities, industry, and government and provides the ARC Board with high quality advice and insight on the agency?s strategic agenda and functions, under the guidance of an independent Chair. The previous Advisory Committee?s term concluded on 30 June 2024. A process to appoint a new Advisory Committee is currently underway. The Advisory Committee supports the ARC Board in setting the ARC?s strategic agenda to deliver on three broad objectives: ? to grow knowledge and innovation for the benefit of the Australian community by funding the highest quality research ? assessing the quality, engagement, and impact of research ? providing advice on research matters.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,10,COFOG-A 09,Education,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-RUR,Rural,National Rural Advisory Council,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Rural Adjustment Act 1992,1999,AU-CW-DEPT-AGRIC,"The National Rural Advisory Council (NRAC) provides advice and information to the Minister for Agriculture, Fisheries and Forestry on rural adjustment; regional issues; training; and, any other matters at the Minister's request. Under the Rural Adjustment Act 1992, NRAC may consist of up to eight members with experience and knowledge relevant to Australian agriculture: - A chairperson - An officer of the Australian Government Department of Agriculture, Fisheries and Forestry - A state or territory representative - A National Farmers' Federation representative - Up to four members with expertise in economics, financial administration, banking, sustainable agriculture, regional adjustment, regional development, farm management or training.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-STAFISRIGALL,Statutory Fishing Righ,Statutory Fishing Rights Allocation Review Panel,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Fisheries Management Act 1991,1991,AU-CW-DEPT-AGRIC,"The Statutory Fishing Rights Allocation Review Panel (SFRARP) reviews the merits of administrative decisions made by the Australian Fisheries Management Authority. The panel consists of the principal member and up to five other members, appointed by the Minister for Agriculture and Water Resources. The Department of Agriculture and Water Resources provides the Registry support for SFRARP.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-FORWOOPRO,Forest and Wood Produc,Forest and Wood Products Council,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Regional Forest Agreements Act 2002,2000,AU-CW-DEPT-AGRIC,"The Forest and Wood Products Council (FWPC) is a statutory council under the Regional Forest Agreements Act 2002. The FWPC is the vehicle being used to deliver the Government's Strategic Forest and Renewable Materials Partnership. Members will provide informative consultation and recommendations on proposed legislation and policies impacting on the forestry and wood products industries. Members have a broad range of forestry expertise and are well-placed to inform government about key issues impacting the sector. The members come from a range of sectors within the forestry industry and community, including sawmilling, private forestry, plantations, wood product importers, manufacturers and unions.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-DIRBIO,Director of Biosecurit,Director of Biosecurity,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Biosecurity Act 2015,2016,AU-CW-DEPT-AGRIC,"The Director of Biosecurity is the person who is, or is acting as, the Agriculture Secretary. The Director is responsible for managing: Biosecurity risks: - the risk of contagion of a listed human disease; - the risk of listed human diseases entering Australian territory or a part of Australian territory, or emerging, establishing themselves or spreading in Australian territory or a part of Australian territory; - risks related to ballast water; - biosecurity emergencies and human biosecurity emergencies; and - complies with any general directions given by the Agriculture Minister under section 543; and any direction under section 168 to commence a Biosecurity Import Risk Analysis (BIRA) under the Biosecurity Act 2015. In addition, the Director ensures Australia's international rights and obligations, including under the International Health Regulations, the SPS Agreement and the Biodiversity Convention are met.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-INSBIO,Inspector-General of B,Inspector-General of Biosecurity,,Federal,CW,statutory_office,limited,"Agriculture, Fisheries and Forestry",Agriculture & Resources,regulatory,Inspector-General of Animal Welfare and Live Animal Exports Act 2019,2019,AU-CW-DEPT-AGRIC,"The Inspector-General of Biosecurity (IGB) is a statutory position created by the Biosecurity Act 2015. The IGB is responsible for reviewing the performance of functions, or exercise of powers, by biosecurity officials under one or more provisions of the act. In addition to reviewing the performance of functions under the Biosecurity Act, the Inspector-General of Biosecurity may also review the process used to prepare a draft Biosecurity Import Risk Assessment (BIRA).",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 04,Economic Affairs,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ULUTJUMAN,Ulu?u-Kata Tju?a Board,Ulu?u-Kata Tju?a Board of Management,,Federal,CW,statutory_office,limited,"Climate Change, Energy, the Environment and Water",Environment & Energy,regulatory,Environment Protection and Biodiversity Conservation Act 1999,1985,AU-CW-CCE-DIREPARK,"The Board prepares and implements, in conjunction with the Director of National Parks, the Uluru-Kata Tjuta National Park management plan, monitors management of the Park, and provides advice to the Minister on developments in the park. The board has 12 members comprising 8 Indigenous persons nominated by the Traditional Owners of the Park, the Director of National Parks, a nominee of the Minister for Tourism, a nominee of the Minister for the Environment, and a nominee of the NT Government.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 05,Environmental Protection,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-BOOMAN,Booderee Board of Mana,Booderee Board of Management,,Federal,CW,statutory_office,limited,"Climate Change, Energy, the Environment and Water",Environment & Energy,regulatory,Environment Protection and Biodiversity Conservation Act 1999,1996,AU-CW-CCE-DIREPARK,"The Board prepares and implements, in conjunction with the Director of National Parks, the Booderee National Park management plan, monitors management of the Park, and provides advice to the Minister on developments in the park. There are 12 members comprising 7 Indigenous persons nominated by the Traditional Owners of the Park, the Director of National Parks, an officer of the Jervis Bay Territory Administration, Commanding Officer of HMAS Creswell, conservation scientist familiar with Jervis Bay region and ecotourism expert.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 05,Environmental Protection,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-KAKMAN,Kakadu Board of Manage,Kakadu Board of Management,,Federal,CW,statutory_office,limited,"Climate Change, Energy, the Environment and Water",Environment & Energy,regulatory,Environment Protection and Biodiversity Conservation Act 1999,1989,AU-CW-CCE-DIREPARK,"The Board prepares and implements, in conjunction with the Director of National Parks, the Kakadu National Park management plan, monitors management of the Park, and provides advice to the Minister on developments in the park. The Board has 21 members, comprising 16 Indigenous persons nominated by the Traditional Owners of the Park, the Director of National Parks, Parks Australia Assistant Secretary responsible for Kakadu, a person employed in the tourism industry, a person prominent in nature conservation, and a person nominated by the Northern Territory government.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 05,Environmental Protection,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-FUTFUNGUA,Future Fund Board of G,Future Fund Board of Guardians,,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,Future Fund Act 2006,2006,AU-CW-CCE-FFMA,"The roles and responsibilities of the Future Fund Board of Guardians (the Board) are set out in the enabling legislation, the Future Fund Act 2006. The Board is collectively responsible for the investment decisions relating to the Future Fund, the Medical Research Future Fund, the Aboriginal and Torres Strait Islander Land and Sea Future Fund, the Future Drought Fund, the Disaster Ready Fund, the DisabilityCare Australia Fund, and the Housing Australia Future Fund, and is accountable to the Government for the safekeeping and performance of the Funds. As such, the Board's primary role is to set the strategic direction of the investment activities of the Funds in accordance with the legislation and with the investment mandate issued by the Government, for each Fund. The Board is supported in its functions by the Future Fund Management Agency (the Agency).",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-COMSUPSCH,Commonwealth Superannu,Commonwealth Superannuation Scheme,19 415 776 361,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,Superannuation Act 1976,1976,AU-CW-DEPT-FINANCE,"The Commonwealth Superannuation Scheme (CSS) was established under the Superannuation Act 1976 principally for Australian Government employees. The CSS is a hybrid superannuation scheme, comprised of defined benefit and accumulation components. IT was closed to new members from 1 July 1990",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-DEFFORRETDEA,Defence Force Retireme,Defence Force Retirement and Death Benefits Scheme,39 798 362 763,Federal,CW,statutory_office,limited,Finance,Defence,regulatory,Defence Forces Retirement Benefits Act 1948 & Defence Force Retirement and Death Benefits Act 1973,1948,AU-CW-DEPT-FINANCE,"Defence Force Retirement and Death Benefits Scheme (DFRDB) is the Defence Force Retirement and Death Benefits Scheme, established under the Defence Forces Retirement Benefits Act 1948 and the Defence Force Retirement and Death Benefits Act 1973. This scheme is closed to new members on 1 October 1991. DFRDB was replaced by Military Super. DFRDB is a fully defined untaxed benefit superannuation scheme.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-FUTFUNDESACT,Future Fund Designated,Future Fund Designated Actuary,,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,"Future Fund Act 2006, schedule 3",2006,AU-CW-DEPT-FINANCE,The Future Fund's designated actuary is a Finance Minister appointed Fellow or an Accredited Member of the Institute of Actuaries of Australia. The primary role the designated actuary is the production of a target asset level declaration A target asset level declaration is the present value at the start of the relevant financial year of the Commonwealth's projected unfunded superannuation liability.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-MILSUPBENSCH,Military Superannuatio,Military Superannuation and Benefits Scheme,50 925 523 120,Federal,CW,statutory_office,limited,Finance,Defence,regulatory,Military Superannuation and Benefits Act 1991,1991,AU-CW-DEPT-FINANCE,"Military Super is the Military Superannuation and Benefits Scheme (MSBS), established under the Military Superannuation and Benefits Act 1991. It is a partly funded, defined benefit superannuation scheme. Military Super opened to new entrants of the Australian Defence Force (ADF) on 1 October 1991, replacing the Defence Force Retirement and Death Benefits (DFRDB) Scheme.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-PUBSECSUPACC,Public Sector Superann,Public Sector Superannuation Accumulation Plan,65 127 917 725,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,Superannuation Act 2005,2005,AU-CW-DEPT-FINANCE,The Public Sector Superannuation Accumulation Plan (PSSAP) is a fully-funded accumulation superannuation fund for Australian Government employees and statutory officeholders. PSSap is also the employer (default) fund for persons employed under the Public Service Act 1999 since 1 July 2005,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-PUBSECSUPSCH,Public Sector Superann,Public Sector Superannuation Scheme,74 172 177 893,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,Superannuation Act 1990,1990,AU-CW-DEPT-FINANCE,"The Public Sector Superannuation Scheme (PSS) was established under the Superannuation Act 1990, principally for Australian Government employees. The PSS is a defined benefit superannuation scheme. It was closed to new members from 1 July 2005.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-OFFDATCOM,Office of the Data Com,Office of the National Data Commissioner,,Federal,CW,statutory_office,limited,Finance,Economy & Finance,regulatory,Data Availability and Transparency Act 2022,2018,AU-CW-DEPT-FINANCE,"The Office supports the National Data Commissioner who is responsible for overseeing the DATA Scheme to: - serve the public interest by promoting better availability of public sector data - enable the sharing of public sector data consistent with the Privacy Act 1988 and appropriate security safeguards - enhance integrity and transparency in sharing public sector data - build confidence in the use of public sector data, and - establish institutional arrangements for sharing public sector data.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-POLINTAGRRES,Policy  (for Internati,Policy Advisory Council (for International Agricultural Research),,Federal,CW,statutory_office,limited,Foreign Affairs and Trade,Intergovernmental,coordination,Australian Centre for International Agricultural Research Act 1982,1982,AU-CW-CCE-CENTINTEAGRIRESE,"The Policy Advisory Council was established with the ACIAR Act in 1982. The Policy Advisory Council (the Council) is established under Section 17 of the ACIAR Act. The Council provides advice to the Minister regarding: ? agricultural problems of developing countries ? programs and policies with respect to agricultural research that will either or both identify agricultural problems of developing countries and find solutions to agricultural problems of developing countries. The role of the Council is to advise the Minister, on matters including: ? national and regional development constraints ? opportunities for research and development collaboration ? national and regional research priorities, particularly those of ACIAR partner countries ? the matching of Australian expertise (Australia?s competitive advantage) with these priorities ? sources of national and international expertise.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-COMINTAGRRES,Commission for Interna,Commission for International Agricultural Research (ACIAR),,Federal,CW,statutory_office,limited,Foreign Affairs and Trade,Intergovernmental,coordination,Australian Centre for International Agricultural Research Act 1982,1982,AU-CW-CCE-CENTINTEAGRIRESE,"An ACIAR Board of Management was established under the act and first met in June 1982. However, an amendment to the act in 2007 saw the board replaced by an advisory entity to the Foreign Minister. The Commission for International Agricultural Research first met in December 2007. The Commission for International Agricultural Research (the Commission) is established by Section 7 of the Australian Centre for International Agricultural Research Act 1982 (the ACIAR Act). As detailed in the ACIAR Act, the Commission provides advice to the Minister for Foreign Minister in relation to: ? the formulation of agricultural research programs and policies, to identify agricultural problems and find solutions in developing countries ? commissioning and communicating research, and establishing and funding training schemes related to ACIAR-supported research ? priorities for the ACIAR program and funding ? on the Minister?s request, any other matter relating to the Act.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-SAFNONOFF,Safeguards and Non-Pro,Australian Safeguards and Non-Proliferation Office,,Federal,CW,statutory_office,limited,Foreign Affairs and Trade,Intergovernmental,coordination,"Nuclear Non-Proliferation (Safeguards) Act 1987; Chemical Weapons (Prohibition) Act 1994; and, Comprehensive Nuclear-Test-Ban Treaty Act 1998",2004,AU-CW-DEPT-DFAT,"ASNO performs domestic regulatory functions to ensure that Australia is in compliance with international treaty commitments in relation to weapons of mass destruction and non-proliferation. ASNO reviews and develops measures to counter the proliferation of weapons of mass destruction including those which are nuclear, chemical and biological in nature. ASNO is a division within the Department, however, the Director-General reports directly to the Minister for Foreign Affairs. ASNO was previously known as the Australian Safeguards Office (ASO) and was originally created in 1974. The statutory position of the Director of Safeguards under the Nuclear Non-Proliferation (Safeguards) Act 1987 has been consolidated with the statutory offices of Director, Chemical Weapons Convention Office, and Director, Australian Comprehensive Test Ban Office, into the single office of Director-General, Australian Safeguards and Non-Proliferation Office.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 01,General Public Services,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONBIO,on Biologicals,Advisory Committee on Biologicals,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Regulations 1990,2011,AU-CW-DEPT-HEALTH,"The Advisory Committee on Biologicals (ACB) provides independent medical and scientific advice to the Minister for Health and the Therapeutic Goods Administration (TGA) in relation to cell and tissue therapy products (""biological"").",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONCHESCH,on Chemicals Schedulin,Advisory Committee on Chemicals Scheduling,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Act 1989 & Therapeutic Goods Regulations 1990,2010,AU-CW-DEPT-HEALTH,The Advisory Committee on Chemicals Scheduling (ACCS) provides advice to the Minister for Health and the Therapeutic Goods Administration (TGA) on issues relating to the classification and scheduling of chemicals and other amendments to the Poisons Standard.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONCOMMED,on Complementary Medic,Advisory Committee on Complementary Medicines,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Regulations 1990,2010,AU-CW-DEPT-HEALTH,"The Advisory Committee on Complementary Medicines (ACCM) provides advice to the Minister for Health and the Therapeutic Goods Administration (TGA) on the safety, efficacy and manufacturing quality of a complementary medicines in the Australian Register of Therapeutic Goods.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONMEDDEV,on Medical Devices,Advisory Committee on Medical Devices,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Regulations 1990,2010,AU-CW-DEPT-HEALTH,"The Advisory Committee on Medical Devices (ACMD) provides independent medical and scientific advice to the Minister and the Therapeutic Goods Administration (TGA) on the safety, performance and manufacturing of medical devices supplied in Australia, including issues relating to pre-market conformity assessment and post-market monitoring.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONMEDSCH,on Medicines Schedulin,Advisory Committee on Medicines Scheduling,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Act 1989 & Therapeutic Goods Regulations 1990,2010,AU-CW-DEPT-HEALTH,The Advisory Committee on Medicines Scheduling (ACMS) is established under the Therapeutic Goods Act 1989 (the Act) to advise and make recommendations to the Secretary of the Department of Health and Aged Care (or delegate) on the level of access required for medicines and chemicals.,,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
AU-CW-BOARD-ONVAC,on Vaccines,Advisory Committee on Vaccines,,Federal,CW,statutory_office,limited,"Health, Disability and Ageing",Health,service,Therapeutic Goods Regulations 1990,2017,AU-CW-DEPT-HEALTH,"The Advisory Committee on Vaccines (ACV) provides independent medical and scientific advice to the Minister for Health and the Therapeutic Goods Administration (TGA) on issues relating to the safety, quality and efficacy of vaccines supplied in Australia including issues relating to pre-market assessment, post-market monitoring and safe use in national immunisation programs.",,,,,AGOR,-35.3075,149.1244,,national,HIGH,2026-04,budget_000s,active,9,COFOG-A 07,Health,HIGH,"AGOR December 2025 (Dept of Finance, Australian Government Organisations Register) | Administrative Arrangements Order 13 May 2025 (portfolio assignments) | PGPA Flipchart February 2026 (legal_class and accountability verification)"
